Name	Current price	Original price	Link	Rating	Rate Count
Laptop ASUS Vivobook 15 OLED A1505VA-MA492W (i7-13700H, Iris Xe Graphics, RAM 16GB DDR4, SSD 512GB, 15.6 Inch OLED 2.8K 120Hz 100% DCI-P3, Win 11)	20.090.000 VND	22.990.000 VND	https://memoryzone.com.vn/laptop-asus-vivobook-15-oled-a1505va-ma492w	0	0
Laptop Gaming Lenovo LOQ 15IAX9 83GS001RVN (i5-12450HX, RTX 3050 6GB, RAM 12GB DDR5, SSD 512GB, 15.6 Inch IPS FHD 144Hz 100% sRGB, Win 11)	20.490.000 VND	22.490.000 VND	https://memoryzone.com.vn/laptop-gaming-lenovo-loq-15iax9-83gs001rvn	0	0
Laptop Lenovo ThinkPad E16 Gen 1 21JN00FKVA (i5-13500H, UHD Graphics, RAM 16GB DDR5, SSD 512GB, 16 Inch IPS WUXGA 60Hz, Win 11)	20.790.000 VND	21.990.000 VND	https://memoryzone.com.vn/laptop-lenovo-thinkpad-e16-gen-1-21jn00fkva	0	0
Laptop Gaming MSI Thin 15 B13UC-1411VN (i7-13620H, RTX 3050 4GB, RAM 8GB DDR4, SSD 512GB, 15.6 Inch IPS FHD 144Hz)	20.790.000 VND	21.990.000 VND	https://memoryzone.com.vn/laptop-gaming-msi-thin-15-b13uc-1411vn	0	0
Laptop MSI Modern 14 H D13MG-217VN (i7-13700H, Iris Xe Graphics, RAM 16GB DDR4, SSD 1TB, 14 Inch IPS FHD+ IPS 60Hz)	20.990.000 VND	21.990.000 VND	https://memoryzone.com.vn/laptop-msi-modern-14-h-d13mg-217vn	0	0
Laptop Lenovo IdeaPad Slim 5 15IRU9 83D00003VN (Core 5 120U, Intel Graphics, RAM 32GB LPDDR5X, SSD 512GB, 15.3 Inch IPS WUXGA 60Hz 100% sRGB)	20.990.000 VND	21.990.000 VND	https://memoryzone.com.vn/laptop-lenovo-ideapad-slim-5-15iru9-83d00003vn	0	0
Laptop Lenovo IdeaPad Slim 5 14IMH9 83DA001NVN (Ultra 5 125H, Arc Graphics, Ram 16GB LPDDR5X, SSD 512GB, 14 Inch OLED WUXGA)	20.990.000 VND	21.990.000 VND	https://memoryzone.com.vn/laptop-lenovo-ideapad-slim-5-14imh9-83da001nvn	0	0
Laptop Gaming MSI Cyborg 15 A12VE-240VN (i7-12650H, RTX 4050 6GB, Ram 8GB DDR5, SSD 512GB, 15.6 Inch IPS 144Hz FHD)	20.990.000 VND	26.990.000 VND	https://memoryzone.com.vn/laptop-gaming-msi-cyborg-15-a12ve-240vn	5	5
Laptop Dell Inspiron 15 3530 P16WD (i7-1355U, Iris Xe Graphics, RAM 16GB DDR4, SSD 1TB, 15.6 Inch WVA FHD 120Hz, Win11/Office HS 21)	21.190.000 VND	21.990.000 VND	https://memoryzone.com.vn/laptop-dell-inspiron-15-3530-p16wd	0	0
Laptop Gaming Gigabyte G5 MF5-52VN383SH (i5-13500H, RTX 4050 6GB, Ram 8GB DDR5, SSD 512GB, 15.6 Inch 144Hz FHD)	21.290.000 VND	26.990.000 VND	https://memoryzone.com.vn/laptop-gaming-gigabyte-g5-mf5-52vn383sh	0	0
Laptop Dell Vostro 15 3530 V3530-i7U085W11GRD2 (i7-1355U, MX550 2GB, Ram 8GB DDR4, SSD 512GB, 15.6 Inch FHD 120Hz, Win11/Office HS 21)	21.390.000 VND	25.990.000 VND	https://memoryzone.com.vn/laptop-dell-vostro-15-3530-v3530-i7u085w11grd2	0	0
